hour,day_of_year,irradiance_W_m2,ambient_temp_C,panel_temp_C,humidity_percent,wind_speed_m_s,voltage_V,current_A,condition_encoded
20,50,6.97,21.98,22.09,95.01,1.609,28.045,0.0803,2
2,106,8.94,18.28,19.01,92.99,1.776,29.304,0.0,4
5,104,14.01,21.06,22.62,88.05,1.659,17.432,0.0887,3
7,17,210.51,28.51,35.23,63.34,4.041,31.115,11.9257,2
4,22,18.21,23.9,23.42,100.0,3.345,27.839,0.029,2
21,250,1.03,18.93,20.22,91.31,2.523,27.014,0.0192,2
13,5,505.65,30.92,45.49,31.85,2.401,29.61,15.0,2
23,50,0.0,22.03,23.35,93.01,2.766,29.339,0.0,2
2,179,2.49,14.46,14.43,91.89,2.548,29.599,0.0935,2
0,266,14.49,19.44,19.09,92.08,1.963,29.265,0.2718,2
11,198,980.2,24.29,56.36,25.6,4.275,20.809,15.0,3
2,21,0.0,24.81,25.19,100.0,4.15,26.635,0.1555,4
13,190,1027.26,20.94,53.38,32.02,4.359,29.66,15.0,2
10,283,579.44,30.2,48.04,41.12,2.236,3.813,15.0,1
0,347,0.0,23.61,24.55,92.59,6.509,28.442,0.0912,2
11,242,839.07,24.82,49.0,35.71,3.301,32.133,15.0,2
11,50,628.59,31.48,51.13,39.97,1.72,30.693,15.0,2
1,136,0.0,15.35,16.11,94.01,5.37,28.759,0.0,2
12,40,611.31,31.65,51.17,31.27,2.017,28.956,14.3791,4
11,160,1001.16,19.22,50.19,30.16,0.916,31.096,15.0,2
20,146,0.0,16.79,16.66,96.4,0.845,29.16,0.0428,0
13,275,715.27,27.51,50.3,35.86,2.748,32.928,15.0,4
11,29,526.64,31.79,48.27,39.08,2.526,28.967,15.0,2
16,66,361.78,29.53,39.5,62.08,2.49,30.442,8.4063,4
19,128,0.0,17.22,17.31,92.5,6.541,27.54,0.0,2
21,169,2.27,12.35,12.45,98.14,3.657,19.178,0.2312,3
18,297,163.19,27.19,32.26,78.05,5.63,29.641,3.2237,4
17,233,297.51,24.13,34.22,61.63,0.686,28.474,7.2427,4
13,3,552.93,31.67,47.36,41.25,1.797,29.806,15.0,0
20,196,0.0,17.53,17.83,93.4,1.999,4.126,0.53,1
10,347,439.89,35.13,48.86,48.64,0.273,31.942,15.0,2
3,76,0.0,22.15,22.24,97.64,2.539,28.552,0.4107,2
15,19,401.73,32.96,45.53,45.31,3.558,29.274,15.0,2
13,230,889.91,25.07,52.68,32.16,2.815,30.06,15.0,4
17,290,240.71,24.74,32.92,67.65,1.925,28.537,15.0,2
10,222,826.31,25.42,51.11,36.56,2.2,28.486,15.0,2
12,262,800.56,25.85,51.4,29.77,1.671,32.634,15.0,2
15,1,399.24,30.43,42.13,50.68,0.908,29.696,15.0,2
9,54,440.85,27.73,41.19,53.39,3.7,31.558,10.7034,4
0,96,7.29,17.4,16.71,87.97,4.522,28.184,0.3121,4
3,161,4.98,14.65,14.12,95.73,3.373,29.308,0.0,2
12,309,599.76,29.8,47.93,36.59,1.333,30.451,15.0,2
10,143,852.99,23.41,49.63,41.96,2.284,17.667,15.0,3
15,47,425.22,28.42,41.21,46.07,4.212,29.307,15.0,2
10,73,607.4,28.48,47.08,39.93,4.068,5.07,15.0,1
9,48,471.79,29.69,43.26,49.37,4.817,31.089,15.0,2
15,10,389.72,30.53,42.93,47.68,3.908,18.087,13.9314,3
7,122,359.34,21.33,32.42,59.88,3.143,31.004,15.0,2
11,26,540.12,34.7,50.15,42.22,5.184,17.874,15.0,3
22,96,0.0,15.61,16.1,92.68,2.797,27.851,0.1605,2
19,259,20.48,21.76,22.68,95.61,2.32,29.497,0.1769,4
4,257,0.0,19.11,18.01,94.51,1.88,27.837,0.0993,2
19,361,26.2,26.95,27.38,83.08,2.54,27.902,0.0367,4
8,31,318.97,30.85,41.07,53.11,2.792,29.556,15.0,2
18,32,127.69,24.89,29.4,84.63,2.737,29.535,7.9909,2
13,68,716.45,28.54,49.47,33.6,3.821,30.623,15.0,2
6,32,139.46,27.9,30.86,83.22,3.909,28.8,8.1084,2
9,225,640.55,22.06,41.9,45.73,2.679,30.639,15.0,2
23,152,4.49,11.25,11.26,92.6,4.069,27.414,0.4515,2
18,175,235.7,19.47,27.49,79.25,2.151,29.335,10.1619,0
8,82,378.95,25.89,38.32,55.13,3.857,30.49,15.0,2
14,360,440.71,29.09,43.31,43.26,2.959,30.388,11.1007,4
17,274,282.48,25.73,34.35,67.18,5.595,28.606,7.0706,4
8,123,499.33,23.88,40.25,56.76,2.398,29.482,15.0,2
8,149,557.38,18.92,37.18,55.59,3.311,30.703,15.0,2
6,96,197.64,20.91,27.09,71.81,1.869,29.594,11.192,2
21,248,0.0,17.19,18.49,91.38,0.751,29.333,0.2365,2
11,240,884.77,25.59,52.54,35.48,3.501,30.907,15.0,0
17,207,356.32,20.13,32.47,64.15,5.756,30.156,15.0,2
19,52,9.48,23.75,23.93,91.88,2.415,28.214,0.5622,2
4,155,3.18,14.98,12.2,96.59,3.976,27.371,0.613,2
4,186,0.0,11.22,10.97,94.39,1.799,26.162,0.2623,4
9,23,407.81,31.97,44.15,49.7,2.692,30.073,10.1024,4
3,93,33.11,15.5,15.28,94.42,6.551,29.96,0.4516,2
5,310,17.33,23.95,26.23,91.92,2.216,28.41,1.2954,2
20,303,13.0,26.47,26.02,96.26,1.769,28.269,0.0484,4
4,284,5.21,18.57,18.1,95.79,4.958,28.94,0.6128,2
21,318,8.25,25.17,27.02,93.09,1.442,28.722,1.0537,0
7,112,343.19,21.99,32.03,69.54,0.431,29.613,15.0,2
5,29,0.0,22.34,24.17,86.57,1.47,27.99,0.0185,2
6,288,208.89,28.22,34.95,81.56,1.553,15.145,7.9511,3
2,353,8.89,25.31,25.89,95.46,1.63,29.884,0.5309,4
5,238,8.18,17.62,17.55,88.68,1.263,28.842,0.0,4
19,298,15.73,24.28,23.87,89.77,2.075,28.179,0.1426,2
2,172,0.0,16.75,17.63,95.14,1.374,16.798,0.6785,3
21,363,0.0,25.75,27.35,99.8,0.564,29.293,0.0,2
1,210,0.0,13.69,13.19,94.98,1.967,28.938,0.1002,2
23,294,10.03,20.87,22.04,91.85,4.709,29.944,0.4914,4
0,283,0.0,21.11,23.33,95.25,3.316,29.686,0.0903,0
3,122,4.59,16.63,16.51,92.27,2.265,29.221,0.0803,2
6,357,91.99,29.04,31.99,80.04,2.923,26.924,4.4477,0
6,348,141.01,28.11,32.05,80.98,0.48,28.111,8.6857,2
12,139,985.56,26.07,56.18,28.74,2.98,29.366,15.0,2
11,362,510.75,32.69,48.55,33.1,1.278,29.424,12.1251,4
15,42,443.39,29.43,44.06,47.8,3.117,30.609,15.0,2
13,127,907.85,23.31,52.49,25.69,2.874,30.854,15.0,4
6,14,153.76,26.02,29.93,78.83,0.327,28.999,6.2332,0
4,208,0.0,14.77,14.43,95.15,1.714,28.644,0.3952,2
13,172,976.84,19.09,49.41,29.12,3.593,3.435,15.0,1
9,257,536.41,25.68,41.73,47.28,3.524,28.788,15.0,2
16,296,313.93,29.56,39.11,54.2,0.496,5.791,9.5583,1
17,174,369.39,17.94,27.87,67.16,6.06,29.371,15.0,2
5,238,16.84,17.51,17.79,90.01,2.796,15.148,1.0112,3
23,170,5.53,10.95,11.66,95.38,5.686,30.73,0.6735,2
4,81,2.11,20.65,19.85,98.29,0.847,27.207,0.5902,2
12,274,762.0,27.76,49.89,33.38,4.889,28.844,15.0,2
9,112,640.38,25.62,45.18,49.87,3.389,29.527,15.0,2
17,62,243.59,26.78,35.65,73.32,0.669,28.778,15.0,2
22,226,0.97,14.67,15.38,91.53,1.293,28.419,0.01,4
5,190,3.42,16.8,15.56,91.03,2.275,28.665,0.0016,0
9,36,418.23,30.04,43.78,52.34,1.055,30.035,10.255,4
9,130,670.21,22.95,42.69,50.32,0.259,30.147,15.0,0
12,105,905.39,28.39,54.35,33.32,3.499,31.028,15.0,4
18,313,133.8,25.88,29.79,76.96,1.491,28.467,5.8123,0
5,365,0.0,25.57,25.53,92.64,3.193,28.328,0.0,2
9,191,758.04,24.73,48.27,39.68,0.709,30.743,15.0,0
20,61,0.0,23.45,22.68,91.46,3.116,18.547,0.7525,3
19,94,6.02,17.8,20.02,90.88,1.3,16.481,0.0,3
6,72,150.45,24.41,29.85,72.67,1.081,28.007,4.126,4
12,16,557.71,32.77,49.72,35.92,4.618,30.712,15.0,2
1,62,0.0,20.13,20.78,92.49,1.424,28.283,0.0657,2
3,118,0.84,16.52,15.51,96.23,3.1,28.866,0.056,2
7,51,232.46,26.37,34.59,68.55,0.691,29.277,13.5795,2
10,243,759.87,22.83,46.9,38.37,0.855,31.303,15.0,0
6,132,217.37,22.4,28.2,73.89,3.127,28.954,6.2598,4
20,69,7.76,20.8,21.93,93.73,5.837,27.594,0.0339,0
4,306,47.81,23.81,24.65,99.65,4.203,28.847,1.428,2
8,317,270.42,29.34,38.1,59.44,0.792,4.317,10.7533,1
5,184,0.0,16.8,17.34,87.61,3.565,30.134,0.0,2
20,231,9.27,17.75,17.86,96.24,0.61,28.298,0.0659,2
8,95,398.33,23.13,36.54,59.88,2.536,3.623,15.0,1
14,113,795.72,22.26,47.09,37.42,4.918,31.742,15.0,2
8,220,503.98,22.16,38.27,61.75,2.579,16.747,15.0,3
16,59,337.51,27.66,38.11,54.24,0.65,17.549,13.717,3
10,246,726.61,26.78,50.06,37.9,3.423,30.127,15.0,4
7,59,267.91,24.05,32.42,65.52,3.071,27.928,7.0364,4
13,338,520.42,33.24,48.8,39.41,2.206,16.888,15.0,3
14,350,410.09,31.45,45.93,44.82,2.456,28.209,10.416,4
12,304,609.53,29.81,48.36,31.55,2.125,29.804,15.0,0
20,323,7.31,23.36,23.03,91.86,3.258,28.194,0.2653,4
14,17,495.07,32.26,46.93,41.33,1.959,29.279,15.0,2
9,159,726.49,22.42,44.42,41.03,2.57,31.348,15.0,2
22,99,0.0,18.51,18.89,99.34,3.985,27.862,0.074,2
18,355,118.67,27.3,30.47,80.29,5.752,29.182,5.439,0
6,261,159.67,20.65,25.67,81.2,1.852,29.464,6.8078,0
21,359,4.15,23.61,24.88,94.66,3.5,30.278,0.3529,4
5,356,13.05,27.1,28.23,92.7,2.772,29.087,0.5222,0
16,149,553.75,18.95,36.8,62.61,3.419,29.862,15.0,2
15,70,522.88,27.73,44.47,48.75,3.246,16.188,15.0,3
13,342,483.93,31.36,48.39,38.48,2.733,31.526,15.0,2
15,144,732.71,22.62,43.78,41.7,2.353,30.251,15.0,2
14,221,834.78,26.97,52.47,34.99,1.463,30.248,15.0,2
18,244,184.63,21.29,27.94,81.28,5.684,29.028,10.7852,2
13,316,545.95,32.57,50.51,32.4,1.244,30.185,15.0,2
3,62,6.66,22.02,23.04,99.89,1.479,27.476,0.1348,4
17,309,220.97,28.64,35.33,67.51,3.404,28.842,5.9025,4
21,3,0.64,22.99,22.8,98.37,1.196,28.007,0.0,2
19,133,0.0,18.42,18.69,94.19,3.388,27.239,0.0,4
14,131,801.46,23.27,49.56,40.42,1.904,17.557,15.0,3
18,157,228.96,16.61,23.04,77.44,1.7,15.5,11.0472,3
12,227,958.88,25.52,54.87,27.44,3.458,31.438,15.0,2
12,238,913.4,26.88,55.75,32.65,0.827,29.876,15.0,4
15,189,736.47,20.96,44.45,45.94,3.77,30.047,15.0,4
6,107,198.68,21.25,26.19,79.39,1.225,28.779,11.5452,2
14,72,639.63,30.05,51.1,34.92,1.746,29.149,15.0,2
1,11,0.0,23.17,24.04,95.2,2.627,28.847,0.4347,2
0,216,14.41,14.69,13.71,93.15,0.642,27.282,0.0,4
12,138,1020.4,22.18,55.74,31.04,1.661,30.898,15.0,2
20,249,0.0,22.58,23.32,94.89,4.714,30.693,0.0,2
18,253,193.53,21.96,27.19,79.14,2.698,28.659,7.8243,0
0,279,17.9,20.77,20.32,98.49,2.322,4.409,0.0712,1
2,155,2.63,12.64,11.87,97.11,0.54,29.162,0.0732,2
22,194,1.65,15.7,16.36,92.83,2.088,29.425,0.4313,4
4,128,11.62,15.05,15.74,94.14,4.096,27.166,0.722,0
15,321,379.45,31.11,43.52,49.33,3.025,28.967,15.0,2
5,281,7.32,24.23,23.93,88.6,4.139,28.348,0.1047,4
23,42,0.22,20.72,19.72,96.29,1.483,28.268,0.3172,4
20,348,5.37,26.15,26.35,89.59,2.319,29.334,0.2723,2
23,115,32.09,15.04,16.2,94.84,3.082,16.488,0.1513,3
5,13,6.43,24.39,25.35,87.45,4.798,28.886,0.0266,2
17,219,362.99,21.54,33.82,64.21,0.741,30.699,15.0,0
19,144,1.01,17.03,15.88,86.05,1.989,28.409,0.0625,2
19,248,0.0,21.69,22.03,87.7,3.833,27.271,0.1214,2
13,252,793.69,25.55,49.98,35.1,3.709,29.376,15.0,2
17,265,304.82,27.43,35.49,68.91,3.279,28.691,15.0,2
6,166,245.41,17.16,23.91,78.93,2.917,28.245,15.0,2
7,281,227.28,25.43,32.57,68.79,2.007,17.155,9.7121,3
16,16,282.53,30.53,38.83,61.38,3.169,31.44,15.0,2
4,206,0.0,15.41,15.27,99.26,1.906,28.435,0.4621,2
12,333,514.74,34.69,50.86,36.19,1.429,29.715,15.0,0
20,292,0.35,24.57,23.9,95.71,5.217,27.994,0.0293,2
9,203,715.94,23.89,46.6,42.06,5.227,28.97,15.0,2
2,229,0.02,13.33,14.12,95.76,3.836,16.769,0.027,3
19,281,0.0,25.44,26.25,91.29,1.456,28.882,0.0232,2
12,192,1051.12,24.5,55.76,27.12,3.874,31.076,15.0,4
22,229,0.0,13.84,14.48,95.94,1.323,29.391,0.2914,2
1,55,9.12,20.07,19.63,96.65,2.639,29.318,0.0,2
21,153,0.0,14.38,13.54,97.55,1.729,18.19,0.0314,3
12,122,963.02,26.85,57.99,27.65,4.589,17.213,15.0,3
3,85,27.2,18.94,20.28,96.08,1.186,28.062,1.4456,2
6,13,113.58,27.98,32.35,76.15,2.192,27.996,6.4783,2
5,195,19.08,21.04,21.94,88.46,2.414,28.75,0.0,2
13,227,888.69,25.59,52.91,34.96,3.108,28.757,15.0,0
22,274,15.21,18.39,18.88,96.6,2.887,27.964,0.7164,2
21,50,0.0,20.41,17.87,97.15,2.14,28.686,0.0,0
9,214,681.31,25.08,47.81,43.65,4.892,30.235,15.0,2
20,21,0.0,25.22,24.97,97.76,2.892,15.768,0.1122,3
0,8,13.91,23.31,23.35,92.68,1.166,29.21,0.1827,0
17,210,365.55,20.34,31.17,65.07,3.977,29.174,15.0,2
3,121,1.77,15.54,16.41,97.48,4.195,29.017,0.086,2
11,241,848.28,26.18,53.27,31.31,2.936,31.328,15.0,2
19,100,0.0,18.77,18.88,92.35,3.218,29.109,0.0,2
14,271,639.33,28.38,48.38,43.5,2.573,28.324,15.0,2
11,92,799.54,28.01,53.22,34.47,5.322,31.768,15.0,0
3,365,0.0,26.11,25.93,96.44,3.116,18.033,0.045,3
0,320,1.25,22.74,23.22,98.17,0.466,28.691,0.0102,4
13,125,943.68,25.69,55.74,37.07,2.381,4.241,15.0,1
2,30,6.95,21.7,22.56,98.88,3.68,27.878,0.175,2
20,133,5.13,16.12,17.2,97.3,1.098,27.545,0.0,2
17,249,299.5,24.45,34.58,72.78,2.625,29.192,15.0,2
23,185,0.0,12.12,12.42,97.14,2.501,28.827,0.0,2
0,266,0.0,18.97,18.74,93.37,4.084,27.607,0.0,4
18,197,254.03,21.41,28.49,67.94,2.379,29.397,15.0,2
18,147,243.57,19.74,27.67,75.1,5.487,4.649,7.3845,1
7,205,356.29,23.06,34.2,66.09,1.765,29.389,14.1985,0
17,113,367.71,21.53,33.17,66.99,1.364,3.673,15.0,1
12,68,739.58,28.13,50.88,29.5,2.393,31.201,15.0,4
1,344,17.41,26.16,26.74,100.0,3.471,28.69,0.3393,2
6,132,206.16,20.96,27.25,78.06,2.013,29.303,12.8014,2
9,342,372.0,30.71,43.31,47.1,0.613,28.012,15.0,2
8,282,334.84,29.43,39.86,55.14,2.688,27.699,15.0,2
2,339,2.88,19.98,19.73,91.76,1.778,17.077,1.3079,3
8,69,369.19,27.31,37.12,57.18,2.23,29.2,15.0,2
1,56,4.79,19.48,19.7,92.7,2.482,18.256,0.0,3
17,43,200.74,27.27,32.29,62.65,2.283,29.57,5.3974,4
13,218,921.36,23.77,51.75,30.19,3.087,30.574,15.0,4
17,166,385.14,18.25,30.24,68.42,1.948,29.945,15.0,2
9,39,447.71,29.41,42.74,55.66,0.994,31.53,15.0,2
4,20,15.48,23.12,24.89,96.2,2.906,30.12,0.6486,2
15,4,370.9,32.08,43.56,53.05,3.653,29.384,9.1492,4
17,262,304.4,25.36,35.75,61.52,3.443,5.495,8.5931,1
21,53,16.41,21.69,23.43,92.58,1.253,14.549,0.6392,3
5,143,11.16,17.44,18.63,90.09,1.759,31.004,0.7986,2
10,167,909.08,25.17,52.84,36.72,2.712,30.966,15.0,2
3,311,0.0,22.38,22.87,98.22,1.909,17.13,0.61,3
21,74,7.28,20.47,20.58,94.81,2.883,29.443,1.038,2
12,290,690.87,29.94,51.42,35.31,2.663,30.832,15.0,2
13,170,985.89,23.81,54.32,33.95,3.308,30.532,15.0,0
18,321,100.71,25.08,27.18,82.67,1.798,29.081,6.0011,2
6,276,159.24,26.07,32.83,78.05,3.337,28.814,4.4639,4
15,61,521.84,30.29,47.15,45.2,3.314,29.738,15.0,2
7,199,375.58,20.14,31.14,63.25,1.152,16.529,15.0,3
13,341,501.62,30.62,47.81,40.18,1.413,18.46,15.0,3
16,10,249.66,30.61,39.11,56.56,2.866,28.791,10.6113,0
2,146,0.0,13.06,12.52,96.16,1.879,28.17,0.05,2
14,13,487.81,31.12,45.69,46.16,1.591,20.866,14.6551,3
6,221,238.09,21.68,27.96,74.41,1.035,29.226,14.3701,2
13,256,776.11,27.66,51.28,37.65,3.216,29.728,15.0,2
5,116,31.46,16.22,16.4,87.67,0.819,29.657,1.4184,2
8,320,323.61,29.71,40.22,54.39,1.873,29.136,12.1445,0
13,329,524.81,29.95,47.65,38.15,3.973,30.892,15.0,2
3,125,4.55,14.01,13.77,94.61,4.05,29.666,0.1463,2
8,144,522.44,22.98,39.52,51.2,0.558,29.803,15.0,0
2,87,13.23,20.0,20.46,90.38,2.864,28.214,0.2623,2
18,19,120.03,28.91,32.87,74.07,4.367,29.865,7.0728,2
11,43,605.21,32.99,53.2,42.26,2.154,19.445,15.0,3
2,43,42.69,19.13,21.21,92.15,5.073,28.281,0.8476,4
22,337,9.66,24.14,24.95,91.9,3.516,15.768,0.884,3
1,329,10.72,23.22,23.21,89.44,1.906,30.197,0.6296,4
20,43,0.0,20.97,21.07,93.57,1.358,28.895,0.0,2
14,259,685.52,26.75,48.6,38.66,3.512,29.02,15.0,2
17,338,214.58,28.25,34.6,69.05,1.436,29.987,4.8199,4
0,4,0.0,23.04,23.69,93.08,0.975,27.915,0.0,2
21,147,21.14,14.71,14.85,95.21,0.646,29.401,0.5353,2
20,270,3.59,18.08,19.05,97.44,5.778,27.361,0.0291,0
16,227,492.24,24.39,39.42,56.09,0.304,29.707,11.3915,4
14,58,585.21,26.96,45.86,46.99,6.105,30.089,13.5087,4
3,361,9.43,24.43,24.68,94.06,1.248,28.462,0.0,0
7,17,195.28,29.8,36.29,66.2,2.853,5.614,5.027,1
15,156,685.7,22.22,45.18,39.94,2.206,33.054,15.0,2
15,91,578.96,27.36,46.0,42.98,2.217,20.63,15.0,3
0,27,0.0,22.73,22.1,94.37,1.772,29.413,0.1671,2
21,313,7.42,22.31,22.06,90.36,3.665,29.386,0.0,2
2,20,0.0,23.19,23.25,92.34,4.102,28.364,0.0,0
23,209,3.47,15.6,15.94,98.8,4.504,30.753,0.4604,2
8,48,314.11,27.98,37.4,52.61,1.665,31.361,15.0,2
1,137,1.97,11.83,12.59,95.27,0.733,29.173,0.0762,2
10,206,856.96,22.31,49.86,38.72,4.867,29.377,15.0,2
14,63,578.7,27.69,45.89,40.2,5.254,30.136,15.0,2
15,268,537.86,27.6,45.26,49.79,1.821,28.443,13.4392,4
7,271,267.03,24.27,30.67,64.47,1.978,26.671,15.0,2
14,195,861.76,24.24,51.31,36.65,4.029,29.284,15.0,2
2,174,6.66,13.65,13.24,97.32,2.621,29.473,0.1224,4
3,248,18.71,18.06,18.9,96.45,2.9,15.662,1.3831,3
10,168,901.78,24.89,53.06,37.42,1.259,28.198,15.0,2
21,209,15.78,14.71,15.65,94.46,4.217,15.873,0.7338,3
11,174,1036.28,23.19,55.92,30.3,3.013,30.795,15.0,2
21,294,6.45,20.53,21.46,90.78,0.451,16.95,0.0169,3
8,151,537.7,21.99,39.62,52.84,1.669,28.914,13.2514,4
0,170,4.67,14.25,12.89,95.71,2.125,27.691,0.6054,2
0,17,10.58,24.0,23.58,97.12,1.145,28.963,0.8793,2
13,56,660.98,29.8,51.59,34.75,4.266,17.865,15.0,3
2,257,0.0,19.38,20.32,99.15,0.391,15.356,0.0,3
9,1,367.84,30.15,41.52,47.32,0.63,28.713,15.0,2
19,75,11.2,25.48,26.17,88.79,3.752,28.145,1.5726,2
4,74,14.52,18.1,17.12,96.14,4.276,28.589,1.1507,2
0,263,0.0,20.62,20.21,96.7,3.136,28.128,0.5784,2
2,363,18.07,23.79,25.39,96.84,4.438,29.08,1.2114,0
10,67,617.27,30.1,49.33,36.61,2.77,29.247,15.0,2
9,261,557.64,27.66,44.2,42.02,3.797,30.114,15.0,2
12,255,852.31,28.31,55.06,36.71,3.89,30.409,15.0,4
9,121,682.39,22.35,43.83,49.07,2.544,30.24,15.0,2
6,69,171.71,25.86,32.48,73.34,4.296,28.826,10.851,2
2,316,0.0,21.8,21.14,96.13,1.102,15.665,0.6629,3
1,130,0.0,14.98,14.77,94.94,3.982,28.64,0.287,2
18,301,159.67,27.12,32.39,83.24,4.454,29.717,8.8186,2
3,79,2.32,19.51,20.02,99.46,2.814,28.644,0.3602,0
13,325,539.41,29.96,45.01,37.76,2.933,30.382,12.8514,4
20,102,0.0,18.46,19.65,100.0,1.984,28.627,0.0514,2
18,196,221.03,21.6,29.28,79.58,2.234,30.366,13.0953,2
5,307,0.0,26.59,26.51,91.52,1.243,29.298,0.3708,2
10,37,503.94,32.44,48.92,41.44,2.947,18.017,15.0,3
2,233,0.0,18.63,19.25,100.0,1.534,29.933,0.3165,2
12,61,692.11,31.09,52.68,36.07,1.951,31.0,15.0,2
20,226,11.81,18.5,18.31,87.9,2.003,15.039,1.8992,3
14,309,528.91,29.12,45.0,43.71,2.524,29.286,15.0,2
21,185,10.52,13.75,13.46,94.67,0.676,17.109,0.0,3
10,92,677.81,26.19,48.54,42.38,3.537,31.943,15.0,2
11,358,481.24,30.01,44.77,40.27,1.408,28.581,15.0,2
3,316,8.08,24.7,23.44,90.6,3.024,29.346,0.2282,0
2,301,0.51,22.17,21.38,94.32,1.634,29.592,0.0,2
19,42,0.0,25.65,25.08,88.5,1.907,28.543,0.0,0
13,153,993.27,23.03,54.63,30.4,1.255,30.036,15.0,2
20,207,0.0,16.59,18.23,97.31,2.814,28.626,0.0,4
7,84,304.21,25.58,35.75,64.2,2.483,29.969,15.0,2
15,10,377.08,30.03,42.4,49.84,1.931,29.232,9.5292,4
16,2,256.91,31.64,38.84,61.14,2.989,15.195,11.9048,3
21,135,10.98,19.0,19.62,92.39,1.117,17.708,0.0431,3
11,174,1027.88,20.66,52.16,38.98,0.329,28.884,15.0,4
6,108,227.57,18.77,24.52,75.22,2.715,30.487,13.7177,2
22,339,7.44,21.68,21.89,100.0,2.347,27.979,0.4692,4
4,340,6.59,25.01,23.8,94.2,1.657,28.695,0.0187,2
23,315,2.31,21.79,21.96,94.51,2.136,29.648,0.0,2
11,121,894.4,23.81,50.96,37.32,2.736,31.218,15.0,2
23,262,0.0,18.65,17.98,97.9,3.088,27.536,0.0423,2
3,112,6.46,15.76,15.33,93.09,0.676,27.702,0.0253,2
3,248,0.73,17.67,17.22,92.83,2.419,28.814,0.1864,4
8,194,513.47,20.27,36.02,53.51,3.491,29.218,15.0,2
11,135,939.57,21.88,51.95,28.61,2.007,29.385,15.0,0
8,188,548.08,21.19,39.02,51.43,3.72,28.526,15.0,2
0,151,0.0,14.09,14.33,93.17,2.63,27.525,0.7018,2
12,104,903.17,23.8,51.15,28.66,3.177,29.969,15.0,2
17,168,365.69,22.85,34.19,65.99,4.564,29.141,15.0,2
12,68,725.36,29.14,52.52,37.15,4.001,29.9,15.0,4
13,51,629.35,33.47,53.12,37.75,2.982,19.407,15.0,3
15,77,548.81,30.77,48.34,44.54,1.338,29.792,15.0,2
17,251,267.81,21.28,30.55,63.27,3.198,29.72,7.1905,4
15,122,699.4,22.51,43.96,48.34,6.103,29.204,15.0,2
2,137,14.89,16.14,15.9,89.04,1.255,26.98,0.3819,0
9,5,365.55,31.71,42.65,52.77,2.852,29.095,13.8081,0
20,362,9.82,23.88,24.56,94.93,1.501,29.6,0.0,0
1,74,22.48,21.06,23.74,94.92,4.007,28.39,1.6128,2
15,247,601.0,24.65,42.92,47.4,4.722,31.07,13.6337,4
2,39,0.0,23.59,24.63,99.03,3.131,28.497,0.9366,0
2,110,10.1,16.36,16.13,94.74,2.736,29.123,0.4538,0
22,95,12.83,17.37,17.92,93.69,3.061,29.802,0.9994,4
10,258,699.27,27.52,49.55,45.96,4.044,29.843,15.0,2
14,202,839.37,22.42,49.07,36.94,4.341,31.236,15.0,2
21,149,1.92,16.43,16.08,93.55,1.698,29.306,0.0,0
7,272,254.94,25.46,31.85,64.04,2.703,28.395,15.0,2
6,279,139.9,24.46,28.34,79.35,2.323,28.365,8.7458,2
9,35,417.05,32.19,44.06,49.61,0.322,29.882,15.0,0
22,17,0.0,20.89,20.86,97.26,2.035,30.576,0.0,0
5,207,0.0,17.28,17.64,88.79,1.738,26.939,0.0045,2
3,123,5.84,14.42,14.2,96.5,0.671,20.014,0.2761,3
22,26,6.08,19.68,20.06,95.05,2.51,17.952,0.9379,3
7,211,350.0,22.7,34.5,62.73,0.971,28.912,15.0,2
19,347,0.0,25.33,26.34,90.36,2.343,27.955,0.0,4
15,333,378.74,32.82,45.57,48.35,1.462,29.332,15.0,2
10,350,429.26,32.75,45.45,42.1,5.237,29.441,15.0,2
15,229,652.58,25.82,46.75,49.28,2.783,29.878,15.0,2
18,336,108.8,26.41,30.05,81.48,4.221,29.038,6.0355,2
23,317,0.0,23.69,23.13,98.63,0.305,14.81,0.0092,3
13,322,548.59,31.44,48.42,38.95,2.926,28.219,15.0,2
14,289,565.19,27.74,45.46,41.18,2.979,30.114,15.0,2
13,270,707.51,27.4,50.2,39.11,2.536,29.813,15.0,4
15,85,561.25,25.97,42.3,45.77,2.925,28.825,14.0084,4
7,32,228.9,27.33,34.87,72.31,1.325,29.34,13.6014,2
19,57,0.0,21.53,22.55,87.54,0.527,29.432,0.0308,0
11,323,547.66,33.96,51.5,36.73,4.617,29.832,15.0,0
21,146,3.66,15.41,15.24,96.62,3.571,28.885,0.2123,2
23,25,0.0,21.22,21.64,96.03,1.641,27.976,0.0,0
15,97,595.52,26.54,45.35,42.54,3.414,30.175,13.5052,4
2,30,27.95,21.57,21.71,99.08,2.351,28.682,1.1476,4
6,300,144.65,26.1,31.36,81.29,1.46,27.473,9.661,2
23,190,0.0,13.81,13.76,96.39,1.401,14.701,0.2633,3
8,317,311.2,30.72,39.7,57.12,1.576,29.369,15.0,2
15,332,399.85,33.08,44.82,46.27,1.405,19.556,13.7602,3
4,46,9.29,23.08,24.54,94.63,2.201,30.011,0.5876,2
3,340,0.0,23.49,24.88,99.74,3.898,28.552,0.0,4
20,257,17.96,21.85,21.97,95.79,4.139,27.499,0.7114,4
20,209,0.0,17.01,16.47,94.63,1.998,28.015,0.0271,4
23,252,36.83,17.28,18.11,90.18,0.687,30.368,1.9494,2
13,10,517.93,31.91,48.69,41.22,3.596,29.899,11.9338,4
