hour,day_of_year,irradiance_W_m2,ambient_temp_C,panel_temp_C,humidity_percent,wind_speed_m_s,voltage_V,current_A,power_W,condition
23,3,0.0,21.61,22.17,94.85,2.576,28.964,1.3994,36.12,normal
19,116,22.69,16.97,17.81,89.49,1.893,28.942,1.2781,48.19,normal
5,323,21.88,28.72,29.53,90.62,4.572,29.393,2.0393,59.65,normal
21,208,2.9,14.54,14.0,95.46,0.669,28.636,0.421,17.37,partial_shading
10,246,731.52,28.31,51.2,40.86,1.048,18.214,15.0,477.94,panel_failure
11,245,789.16,25.66,50.9,31.5,2.599,30.878,15.0,1307.33,normal
13,109,897.29,24.12,53.32,29.02,2.708,31.409,15.0,988.02,dirty_panels
18,231,247.45,22.68,31.49,77.84,4.076,29.777,13.9742,451.9,normal
2,81,0.0,18.87,19.62,97.05,1.898,30.26,0.5034,3.22,dirty_panels
12,232,911.58,25.34,53.99,32.89,4.215,30.647,15.0,1461.49,normal
19,250,1.57,18.95,20.32,89.45,2.758,27.453,0.5802,4.94,dirty_panels
13,320,568.13,31.31,49.16,36.74,2.168,31.019,15.0,925.64,normal
6,336,97.78,28.73,31.63,79.07,2.128,28.764,7.0757,206.67,normal
1,9,6.4,21.77,21.27,96.14,1.061,28.031,0.0,16.04,normal
13,110,912.24,24.63,52.54,33.86,2.657,31.333,15.0,1009.6,dirty_panels
16,200,526.02,20.68,37.41,62.29,4.83,30.242,15.0,919.43,normal
13,118,909.67,24.96,53.85,29.73,0.456,18.118,15.0,551.71,panel_failure
23,226,0.0,16.54,15.48,100.0,1.894,29.471,0.6581,21.53,partial_shading
14,312,511.74,30.68,46.28,38.27,2.964,31.694,11.5048,354.24,partial_shading
12,95,832.63,25.75,51.8,33.73,2.694,20.908,15.0,542.67,panel_failure
1,327,1.77,27.57,28.05,91.42,3.786,28.544,0.0051,9.5,dirty_panels
13,322,548.59,31.44,48.42,38.95,2.926,28.219,15.0,874.07,normal
4,334,1.11,23.41,23.59,97.95,2.639,30.851,0.0,4.46,dirty_panels
17,27,210.1,28.06,33.5,67.98,3.642,28.691,8.4186,239.34,dirty_panels
3,108,0.0,16.32,15.64,97.92,2.731,27.392,0.0143,0.39,partial_shading
21,46,5.86,22.33,22.28,93.73,1.292,28.911,0.0,3.4,normal
7,44,208.91,28.94,36.19,61.5,2.904,3.925,13.9245,46.42,inverter_failure
10,20,449.34,32.34,46.92,44.65,2.778,30.958,15.0,744.62,normal
3,161,0.72,15.71,15.07,95.09,4.449,28.128,0.5317,19.54,normal
5,32,7.89,27.29,27.18,87.59,1.445,3.299,0.0449,0.0,inverter_failure
22,108,0.0,16.31,17.45,93.77,4.097,28.8,0.1129,12.11,normal
6,359,105.66,28.88,32.43,79.71,4.265,29.977,6.1948,170.31,normal
12,323,566.18,33.95,51.44,34.1,1.516,30.52,15.0,923.26,normal
23,343,0.0,20.54,19.78,96.13,1.709,29.071,0.0822,0.07,normal
14,14,477.94,35.72,49.51,46.38,1.154,30.632,10.3869,318.85,partial_shading
0,242,0.0,16.44,16.45,100.0,4.844,27.438,0.2948,7.98,dirty_panels
8,232,482.21,22.65,38.18,59.36,2.992,30.201,15.0,822.27,normal
9,49,442.01,27.47,41.41,49.25,3.059,29.886,15.0,725.38,normal
6,331,126.77,26.16,30.41,78.87,2.253,29.003,5.0392,141.82,dirty_panels
5,148,0.0,18.88,18.6,87.86,1.182,28.55,0.1017,0.0,normal
12,357,515.49,36.4,52.25,35.81,3.635,29.973,15.0,851.17,normal
9,42,442.86,28.93,44.54,51.11,4.729,29.13,11.3986,328.67,partial_shading
7,238,324.99,23.02,32.97,65.04,1.622,32.191,15.0,579.93,normal
9,48,471.79,29.69,43.26,49.37,4.817,31.089,15.0,774.74,normal
8,347,275.17,32.2,39.7,55.42,1.992,30.452,15.0,493.77,normal
5,222,0.0,22.07,21.99,93.08,1.03,16.66,0.1245,11.88,panel_failure
10,28,460.05,33.63,48.91,41.73,1.493,28.776,15.0,766.64,normal
22,79,0.0,18.05,17.62,98.26,3.182,28.588,0.0,7.88,partial_shading
12,132,980.56,24.93,56.88,28.09,4.56,30.888,15.0,1562.19,normal
14,5,469.59,33.17,47.92,40.34,1.868,28.296,15.0,776.09,normal
23,4,2.91,22.12,22.96,98.98,2.377,29.28,0.0,0.0,normal
14,338,454.81,30.56,44.33,40.93,1.293,30.8,15.0,749.34,normal
5,359,0.0,25.79,25.34,84.3,4.171,26.571,0.3786,13.93,normal
9,196,723.45,23.83,46.69,41.19,4.01,29.358,15.0,1189.59,normal
11,330,535.7,34.29,51.03,40.9,1.322,31.076,10.8774,349.72,partial_shading
11,240,884.77,25.59,52.54,35.48,3.501,30.907,15.0,952.73,dirty_panels
3,11,0.39,24.05,24.27,92.71,4.967,27.934,1.0449,27.94,partial_shading
2,261,6.05,20.6,21.04,93.1,4.055,4.077,1.1397,6.2,inverter_failure
8,7,237.29,27.96,34.55,60.84,2.734,28.696,15.0,428.96,normal
21,299,6.86,21.61,21.73,98.77,2.893,28.587,0.0552,3.28,partial_shading
17,134,372.8,23.66,34.81,65.2,2.102,18.186,14.7948,271.86,panel_failure
20,52,0.0,23.49,23.56,96.46,3.526,28.844,0.1926,10.97,partial_shading
4,95,6.45,16.09,16.4,97.62,4.216,29.818,0.4276,9.76,normal
9,250,573.34,25.74,43.42,53.04,3.418,29.479,15.0,974.44,normal
13,310,563.58,32.99,49.37,34.14,2.012,30.591,15.0,643.92,dirty_panels
10,209,873.01,19.57,46.57,34.64,1.257,19.083,15.0,575.45,panel_failure
10,59,624.79,29.5,47.85,38.98,1.253,31.104,13.7274,428.34,partial_shading
8,329,295.48,29.71,39.4,60.51,5.63,28.933,15.0,507.06,normal
1,289,7.4,18.68,19.44,94.17,4.122,30.365,0.5322,5.78,dirty_panels
20,150,23.82,16.14,15.14,95.64,1.764,29.522,0.5859,14.21,dirty_panels
22,203,2.0,13.75,13.17,95.37,1.112,29.044,0.0,6.28,normal
1,352,0.0,23.96,24.22,95.01,2.257,29.081,0.5906,21.67,partial_shading
9,138,696.87,22.0,42.66,45.15,2.415,29.725,15.0,495.73,partial_shading
12,10,528.03,31.16,48.2,40.19,2.955,29.324,12.2999,351.62,partial_shading
18,54,128.92,23.37,28.9,74.81,1.311,17.759,6.6811,125.96,panel_failure
23,220,7.16,12.88,12.76,94.55,4.282,27.601,0.3757,23.66,normal
9,365,369.38,32.9,44.25,45.88,3.214,18.479,12.9891,245.72,panel_failure
17,271,280.49,25.62,32.62,67.43,3.544,28.422,15.0,494.91,normal
22,226,34.12,15.16,16.45,94.09,4.253,16.519,0.9946,10.21,panel_failure
19,118,0.0,17.45,18.95,92.27,3.698,29.387,0.2788,7.0,partial_shading
6,161,260.28,17.86,27.62,75.95,1.751,30.606,15.0,475.18,normal
19,15,4.67,27.63,27.49,87.73,0.491,28.465,0.2014,3.0,dirty_panels
9,136,687.12,23.38,43.67,44.38,0.912,29.343,15.0,1117.31,normal
0,228,0.0,15.43,16.06,100.0,4.353,27.331,0.0594,7.29,normal
18,331,125.57,24.01,28.46,73.11,1.515,29.362,6.2009,179.93,dirty_panels
20,337,13.26,24.43,24.89,93.07,1.874,3.549,7.5165,27.55,inverter_failure
8,300,332.55,27.97,38.37,57.73,0.681,29.376,8.0825,237.88,partial_shading
10,8,448.45,30.79,44.78,41.1,3.449,29.717,15.0,727.52,normal
8,297,299.21,27.87,38.46,59.26,0.659,29.422,15.0,525.44,normal
2,80,21.98,20.29,21.62,94.58,1.928,29.088,0.2041,11.0,partial_shading
23,225,20.61,14.19,14.18,95.59,2.123,29.821,1.1477,44.75,normal
0,346,38.29,25.43,25.37,95.05,2.424,30.76,0.7423,20.26,dirty_panels
13,325,539.41,29.96,45.01,37.76,2.933,30.382,12.8514,384.17,partial_shading
0,243,1.33,16.83,16.57,91.13,1.644,29.364,0.0,7.49,normal
16,110,439.13,20.42,33.88,56.17,3.787,29.475,15.0,545.54,dirty_panels
21,191,15.06,14.02,14.55,89.61,2.3,28.706,0.0351,0.0,normal
15,257,567.26,24.59,41.81,44.84,1.648,29.797,13.2883,393.37,partial_shading
14,188,878.42,24.52,51.69,38.03,2.075,30.184,15.0,1423.51,normal
19,148,9.92,18.04,18.64,92.63,4.672,28.928,0.0021,0.0,partial_shading
23,148,7.69,14.25,14.99,100.0,5.369,29.453,0.4894,9.49,partial_shading
20,219,5.02,16.57,16.7,93.61,3.756,28.877,0.5379,12.26,normal
5,14,6.02,25.03,26.53,86.35,6.186,28.535,0.5709,10.13,dirty_panels
13,365,507.78,31.19,47.33,40.28,0.711,16.504,15.0,322.27,panel_failure
19,38,12.01,25.75,25.53,94.63,0.967,27.845,0.3924,6.51,normal
7,360,172.25,32.3,37.32,73.0,1.547,29.943,4.4204,119.84,partial_shading
16,13,284.53,30.96,40.37,55.16,1.678,28.951,15.0,460.11,normal
0,188,4.6,13.63,13.78,94.58,4.324,27.645,0.0235,2.18,partial_shading
21,153,0.0,14.38,13.54,97.55,1.729,18.19,0.0314,3.11,panel_failure
14,210,852.34,23.39,50.34,39.83,3.611,30.993,15.0,929.33,dirty_panels
17,159,407.96,22.77,36.58,66.54,1.615,28.764,15.0,701.05,normal
19,328,3.59,28.34,29.23,87.71,0.589,29.424,0.479,10.46,dirty_panels
5,7,0.0,27.16,28.32,90.81,0.814,29.434,0.1039,6.37,normal
10,360,458.07,32.55,48.17,45.72,1.307,31.675,15.0,734.02,normal
20,252,25.71,20.15,22.28,91.81,2.006,28.618,0.6564,19.49,partial_shading
3,285,20.29,21.57,21.92,98.95,2.706,28.752,0.0,0.0,normal
19,52,9.48,23.75,23.93,91.88,2.415,28.214,0.5622,15.64,normal
6,24,133.89,26.21,28.78,75.88,1.887,29.546,6.8032,197.09,normal
13,145,968.35,24.93,55.36,34.36,2.864,30.743,15.0,1534.55,normal
12,118,943.19,25.04,54.99,33.25,1.723,31.679,15.0,1497.91,normal
16,286,347.48,29.07,39.97,59.84,3.639,29.062,13.7697,399.08,dirty_panels
20,328,13.8,27.62,26.55,99.56,0.594,29.294,0.0,0.0,partial_shading
8,157,511.62,21.69,37.66,54.7,0.993,29.598,15.0,873.04,normal
4,281,8.58,21.04,21.94,95.79,2.634,26.984,1.1548,29.68,normal
10,22,481.24,36.44,50.69,34.57,1.992,30.389,10.359,300.93,partial_shading
14,271,639.33,28.38,48.38,43.5,2.573,28.324,15.0,1036.79,normal
18,37,114.93,25.12,29.04,81.33,5.301,28.871,4.5757,135.86,dirty_panels
18,244,184.63,21.29,27.94,81.28,5.684,29.028,10.7852,310.24,normal
8,140,533.16,23.81,42.1,51.53,1.467,29.88,15.0,918.3,normal
22,152,4.18,11.61,11.33,97.89,2.735,28.847,0.4704,22.23,normal
1,101,11.21,16.16,16.43,97.99,1.757,28.846,0.0838,2.89,dirty_panels
2,148,8.03,16.08,16.24,93.05,4.192,29.163,0.0416,5.74,normal
0,320,1.25,22.74,23.22,98.17,0.466,28.691,0.0102,0.0,partial_shading
22,296,0.0,20.77,21.17,96.39,3.4,16.276,0.032,0.0,panel_failure
4,125,0.0,17.16,18.27,89.88,4.171,28.461,0.0543,0.0,normal
14,108,776.52,24.07,46.55,39.81,2.221,29.128,15.0,1281.51,normal
19,186,4.65,14.94,15.41,86.68,3.443,27.4,1.0337,48.6,normal
18,250,174.22,20.12,26.15,72.25,1.286,29.821,4.5142,134.38,partial_shading
22,67,0.0,20.3,20.13,96.1,4.239,27.208,0.3746,19.18,normal
1,266,3.42,19.63,18.18,94.68,4.084,27.606,0.6499,37.32,normal
9,347,359.63,30.61,41.88,54.03,0.979,28.17,15.0,604.96,normal
12,309,599.76,29.8,47.93,36.59,1.333,30.451,15.0,977.36,normal
16,201,554.93,20.95,39.65,56.46,3.191,31.247,15.0,954.1,normal
14,117,782.78,26.16,50.97,39.44,4.692,29.426,15.0,1281.74,normal
13,119,927.34,23.54,51.89,35.36,0.847,31.075,15.0,1026.69,dirty_panels
7,271,267.03,24.27,30.67,64.47,1.978,26.671,15.0,457.45,normal
2,167,8.43,12.23,12.98,95.45,3.39,28.075,1.1355,37.97,normal
10,39,519.77,30.15,47.32,41.28,1.936,30.468,15.0,875.99,normal
6,248,183.48,22.54,28.3,79.12,2.113,28.866,12.0602,345.87,normal
13,51,629.35,33.47,53.12,37.75,2.982,19.407,15.0,389.53,panel_failure
19,361,11.97,27.3,27.03,87.22,1.114,26.567,0.4046,1.01,partial_shading
13,153,993.27,23.03,54.63,30.4,1.255,30.036,15.0,1576.87,normal
13,125,943.68,25.69,55.74,37.07,2.381,4.241,15.0,157.17,inverter_failure
1,21,5.95,24.33,23.1,89.92,1.145,29.24,0.0,6.86,normal
15,62,487.19,27.41,41.65,50.04,1.689,30.295,11.2723,331.0,partial_shading
10,346,433.39,35.81,50.65,47.02,1.504,29.86,15.0,696.77,normal
2,197,7.57,14.42,15.12,96.74,2.535,27.656,0.3657,7.26,normal
5,330,7.05,26.92,25.97,94.97,2.775,28.021,0.0515,1.11,dirty_panels
18,349,114.89,29.14,31.71,81.02,2.349,17.045,4.6992,91.16,panel_failure
22,18,0.0,23.19,23.34,96.15,1.643,27.541,0.0584,12.49,dirty_panels
12,139,985.56,26.07,56.18,28.74,2.98,29.366,15.0,1566.77,normal
23,306,8.32,19.78,19.54,96.21,3.35,29.48,0.0,0.77,partial_shading
4,181,2.53,15.23,15.2,97.05,1.66,27.741,0.7696,18.04,partial_shading
7,186,359.3,19.99,31.05,65.61,1.446,31.304,15.0,630.52,normal
22,209,21.05,15.71,17.07,92.53,3.661,31.567,0.6287,31.94,partial_shading
4,257,0.0,18.14,19.52,91.39,0.819,28.559,0.0,14.73,dirty_panels
15,343,341.48,31.07,41.15,50.8,0.943,29.778,15.0,554.33,normal
5,324,0.0,27.42,26.58,84.62,2.471,26.975,0.0,0.33,normal
7,229,346.43,22.36,33.6,64.27,4.391,30.532,15.0,613.56,normal
11,211,934.92,22.7,53.36,24.77,3.568,28.445,15.0,621.75,partial_shading
8,132,538.48,23.9,40.4,56.93,3.574,28.536,15.0,923.42,normal
20,43,0.0,24.79,25.43,98.46,2.452,28.919,0.0,0.0,dirty_panels
23,259,0.0,16.83,16.44,95.12,2.983,29.363,0.3187,34.78,normal
12,1,530.74,32.2,49.27,42.31,2.765,28.407,15.0,895.8,normal
12,255,829.72,27.84,52.95,36.57,2.696,29.92,15.0,1334.86,normal
1,182,6.8,15.06,15.07,96.44,5.146,27.138,0.2792,2.26,normal
5,288,5.99,21.68,21.59,88.72,4.521,28.483,0.0429,0.0,partial_shading
0,347,25.91,24.52,25.53,93.69,1.162,28.034,1.1413,24.37,normal
20,202,0.0,17.3,18.63,96.69,2.684,28.164,0.3564,2.09,partial_shading
5,210,11.68,14.5,14.67,88.42,3.811,29.48,0.7347,23.91,normal
8,178,538.36,21.06,36.41,56.06,0.982,30.16,13.1851,400.79,partial_shading
20,137,8.84,17.59,17.5,96.84,2.243,19.848,0.0,15.19,panel_failure
17,33,207.22,29.14,35.42,67.35,2.688,3.514,13.1519,46.29,inverter_failure
14,12,449.46,33.24,47.56,46.18,0.682,17.651,15.0,292.65,panel_failure
0,264,0.0,18.57,18.46,94.31,1.228,28.765,0.0,0.0,dirty_panels
13,334,523.17,30.98,48.44,38.41,2.498,19.746,15.0,332.19,panel_failure
13,20,537.13,29.48,46.43,35.17,1.944,30.449,15.0,882.7,normal
7,120,345.12,23.11,33.97,64.88,2.958,4.076,12.3218,48.82,inverter_failure
17,222,337.13,22.4,32.38,72.34,2.26,29.147,8.7757,242.95,partial_shading
22,258,0.0,19.56,18.25,92.3,5.363,29.868,0.2858,14.82,dirty_panels
6,269,184.01,22.74,28.55,78.64,2.703,30.13,10.2181,302.17,normal
7,254,295.72,25.02,34.06,65.33,1.368,29.07,15.0,499.8,normal
7,31,226.18,26.13,32.47,60.87,3.149,30.13,5.7157,177.21,partial_shading
20,93,13.89,18.31,18.28,96.68,1.226,16.223,0.0863,1.74,panel_failure
1,172,0.0,14.19,14.08,93.33,2.492,28.509,0.0,0.0,normal
21,24,1.11,24.54,24.28,95.85,3.46,28.062,0.3568,23.66,normal
18,126,228.19,22.34,28.7,79.63,1.535,4.11,10.4366,37.09,inverter_failure
11,141,940.38,23.18,53.12,32.67,3.265,31.431,15.0,1493.78,normal
14,358,435.61,31.1,44.38,44.22,1.631,30.216,15.0,715.75,normal
21,116,17.99,15.17,15.22,92.16,1.973,29.251,0.8819,31.58,dirty_panels
18,355,118.67,27.3,30.47,80.29,5.752,29.182,5.439,148.9,dirty_panels
6,256,159.22,26.04,31.06,76.98,2.102,28.968,3.8667,113.56,partial_shading
1,253,0.0,19.26,20.12,88.93,3.238,30.012,0.0,10.03,partial_shading
15,300,438.13,31.32,44.89,51.29,1.576,28.113,15.0,750.7,normal
3,308,0.0,22.12,21.95,98.4,1.685,28.133,0.1095,7.96,normal
2,82,2.6,18.89,19.12,99.44,2.631,29.211,0.0,6.83,partial_shading
23,154,14.91,13.6,15.09,100.0,1.632,30.358,0.2825,13.0,partial_shading
11,193,960.46,22.41,52.85,34.08,0.769,30.379,15.0,1530.36,normal
15,357,353.93,31.25,42.42,51.53,1.352,29.241,15.0,582.93,normal
5,15,6.08,25.51,26.05,92.31,3.636,27.514,0.1917,3.12,dirty_panels
2,175,24.83,13.34,13.96,91.98,3.138,28.306,1.3852,47.41,normal
1,79,6.73,19.22,19.62,89.86,2.704,29.525,1.2207,43.04,normal
8,76,376.93,24.92,36.61,55.28,2.74,31.151,14.4092,453.05,dirty_panels
0,279,17.9,20.77,20.32,98.49,2.322,4.409,0.0712,0.0,inverter_failure
10,74,620.14,28.41,48.13,38.37,5.423,17.177,15.0,408.97,panel_failure
7,290,245.92,26.56,34.5,68.65,2.352,29.361,9.5212,281.49,dirty_panels
12,363,520.6,31.71,48.21,38.69,3.999,28.256,15.0,586.98,dirty_panels
14,284,582.87,29.31,48.14,41.76,2.419,31.191,12.7884,386.81,partial_shading
7,63,268.53,25.35,33.12,63.12,3.502,28.101,6.5624,186.31,partial_shading
10,52,550.41,29.85,45.87,42.39,2.76,30.224,13.0429,403.83,partial_shading
1,160,2.78,15.75,15.56,93.58,3.609,29.12,0.441,2.33,normal
7,202,332.8,18.38,27.8,70.97,4.097,30.105,15.0,610.63,normal
23,285,0.0,22.4,22.81,98.34,2.496,29.066,0.556,17.41,normal
23,155,0.0,12.41,11.85,93.84,2.814,28.803,0.2278,18.25,normal
11,61,687.72,30.13,52.41,41.15,1.651,19.689,15.0,458.85,panel_failure
22,362,7.67,22.09,22.81,96.03,1.997,29.635,0.6949,33.91,dirty_panels
12,331,568.89,34.31,51.27,31.51,7.717,31.726,11.8394,382.86,partial_shading
3,239,18.03,16.78,16.42,94.65,3.028,17.034,0.7211,21.47,panel_failure
20,254,0.94,19.28,19.68,99.91,0.478,26.961,0.1735,0.0,partial_shading
9,342,372.0,30.71,43.31,47.1,0.613,28.012,15.0,635.76,normal
14,174,918.15,22.01,48.73,35.93,3.453,28.794,15.0,1487.07,normal
15,54,469.03,29.54,44.49,44.1,1.353,28.544,15.0,540.35,dirty_panels
7,222,298.24,21.6,29.68,62.67,2.355,28.096,15.0,532.2,normal
17,165,364.89,19.58,30.51,62.99,4.286,29.11,9.0071,240.91,partial_shading
12,292,670.31,29.31,51.49,31.06,2.647,18.51,15.0,443.09,panel_failure
8,282,346.97,26.17,39.3,55.43,4.457,30.122,15.0,580.05,normal
7,173,387.72,18.91,30.97,70.28,5.266,28.961,10.105,284.46,partial_shading
17,135,374.89,21.27,31.92,65.28,0.916,29.005,15.0,650.11,normal
5,155,7.96,18.21,17.82,91.42,3.166,30.811,0.0,0.0,dirty_panels
2,231,0.0,17.56,17.61,98.27,2.399,29.395,0.0494,11.22,normal
21,233,0.0,16.91,16.4,91.67,2.457,16.798,0.0,0.0,panel_failure
7,187,412.83,20.34,32.35,62.35,2.021,29.735,15.0,706.09,normal
15,195,693.78,21.83,43.39,47.05,3.355,29.911,15.0,1160.65,normal
17,363,178.87,26.94,32.81,66.36,3.931,31.16,10.1572,304.41,normal
20,93,4.52,19.29,19.17,97.1,1.022,28.61,0.0936,0.0,normal
15,64,505.32,27.55,42.89,52.6,3.873,17.393,15.0,353.32,panel_failure
16,292,338.81,26.56,36.72,53.01,0.461,27.834,15.0,583.54,normal
20,342,0.84,24.7,24.39,93.93,1.751,28.164,0.3695,20.11,partial_shading
22,223,32.31,15.27,15.18,94.09,3.442,28.292,0.7829,12.4,partial_shading
1,147,0.0,12.76,12.5,93.29,2.034,21.036,0.6094,0.0,panel_failure
17,128,337.57,19.9,30.97,64.04,3.475,28.702,15.0,576.04,normal
4,171,11.3,16.32,16.15,93.52,6.405,28.848,0.0053,4.59,normal
21,20,25.48,21.32,20.55,94.69,3.105,28.228,1.2111,18.35,partial_shading
1,193,0.0,14.05,14.82,95.49,1.816,27.7,0.0,0.0,partial_shading
5,99,0.0,18.71,19.02,91.92,1.853,27.659,0.0039,16.26,dirty_panels
4,97,3.84,16.49,15.45,94.92,2.791,28.627,0.2742,8.47,partial_shading
14,205,844.09,22.89,48.87,40.44,2.873,30.583,15.0,941.49,dirty_panels
0,352,11.51,22.51,21.92,93.22,1.05,28.606,0.1315,0.0,dirty_panels
0,76,9.45,20.27,20.78,91.4,2.055,27.967,0.0,0.0,normal
12,333,514.74,34.69,50.86,36.19,1.429,29.715,15.0,588.63,dirty_panels
23,190,0.0,13.81,13.76,96.39,1.401,14.701,0.2633,4.85,panel_failure
12,356,513.61,34.54,50.59,39.81,4.25,28.794,12.2215,364.3,partial_shading
10,140,868.78,21.08,47.6,40.81,2.337,30.652,15.0,620.04,partial_shading
15,364,372.98,31.26,43.63,50.69,3.487,31.334,15.0,576.34,normal
13,241,835.18,26.68,53.67,35.74,1.715,30.346,15.0,1351.33,normal
9,245,606.72,26.45,44.93,50.22,3.988,28.557,14.8144,428.89,partial_shading
14,206,843.89,25.87,52.61,34.58,1.801,31.971,15.0,938.89,dirty_panels
0,165,0.0,15.64,16.56,94.28,2.491,30.069,0.4089,15.8,normal
5,192,14.07,18.64,18.81,97.31,2.776,4.348,0.0119,4.22,inverter_failure
16,311,306.81,33.35,44.26,60.39,5.658,29.381,15.0,546.86,normal
8,290,406.57,28.11,42.5,58.17,1.441,28.798,15.0,636.95,normal
1,9,25.4,23.29,23.62,97.48,3.865,27.934,1.0833,22.61,normal
2,254,0.0,18.47,18.04,90.99,3.552,29.941,0.0282,0.0,dirty_panels
20,305,0.0,22.58,22.02,92.98,0.989,30.417,0.0951,3.5,dirty_panels
7,272,254.94,25.46,31.85,64.04,2.703,28.395,15.0,443.06,normal
0,182,25.78,11.48,12.63,96.16,1.902,14.195,0.9746,10.15,panel_failure
17,123,329.71,20.48,30.41,64.94,0.722,29.434,14.0042,404.36,dirty_panels
12,246,846.29,26.36,53.51,32.57,3.713,3.638,15.0,113.22,inverter_failure
10,243,745.08,27.12,51.37,37.5,4.155,29.593,15.0,821.49,dirty_panels
21,137,22.37,16.94,16.6,89.9,0.829,28.592,1.7992,48.91,normal
7,149,381.78,18.54,29.68,67.92,1.889,29.967,15.0,657.6,normal
13,135,973.78,26.94,58.61,26.33,0.983,29.962,15.0,1501.2,normal
17,17,214.73,29.28,35.64,65.68,2.594,29.347,5.2713,156.18,partial_shading
14,12,474.06,32.4,46.43,38.77,1.784,29.604,11.161,331.6,partial_shading
4,31,3.65,20.35,19.57,92.36,1.017,26.495,0.3032,6.61,partial_shading
16,155,539.61,20.02,37.19,54.81,2.628,30.451,13.0467,395.95,partial_shading
17,187,382.5,21.34,34.68,68.79,3.235,29.13,9.4903,270.21,partial_shading
2,150,0.0,14.61,15.12,90.32,2.157,27.536,0.4713,25.02,normal
3,349,0.0,24.14,24.28,93.33,3.971,18.496,0.0,16.78,panel_failure
16,83,451.53,25.89,40.8,50.67,0.938,29.881,15.0,731.35,normal
2,144,17.14,12.4,13.45,93.18,0.884,28.846,0.0,0.0,partial_shading
21,91,4.41,18.37,18.66,95.2,1.246,29.447,0.0,0.0,dirty_panels
2,110,11.86,18.7,21.01,97.19,0.708,29.251,0.8172,29.8,dirty_panels
23,214,0.0,15.19,15.0,88.64,1.532,27.628,0.0551,0.0,normal
16,114,468.02,22.85,38.4,57.08,0.281,26.789,15.0,555.66,dirty_panels
10,116,797.07,26.9,51.66,34.75,3.763,30.524,15.0,1290.91,normal
6,245,193.94,19.9,26.81,73.36,1.353,29.829,11.9853,355.34,normal
8,304,354.16,27.51,38.24,57.46,0.156,29.296,15.0,563.21,normal
17,78,287.44,27.64,37.08,68.45,4.412,30.043,15.0,467.25,normal
18,41,118.25,27.36,33.34,77.69,1.326,28.066,3.3457,101.73,partial_shading
5,88,17.97,20.94,22.0,85.62,1.163,28.476,1.3083,40.67,normal
13,211,967.98,23.85,54.14,31.52,3.327,29.795,15.0,1019.1,dirty_panels
23,351,22.05,21.09,21.12,92.53,1.174,29.537,0.9648,35.34,normal
6,59,149.82,25.58,30.45,79.54,2.378,28.192,4.0239,115.43,partial_shading
16,16,282.53,30.53,38.83,61.38,3.169,31.44,15.0,488.65,normal
4,193,0.0,14.35,15.02,98.03,1.984,28.298,0.0,6.06,normal
20,362,9.82,23.88,24.56,94.93,1.501,29.6,0.0,0.0,dirty_panels
4,202,0.0,15.05,14.91,98.37,3.409,28.311,0.9668,32.4,normal
7,338,218.47,28.61,36.16,64.85,2.341,30.541,7.4129,232.52,dirty_panels
11,235,887.98,24.03,52.68,38.34,4.65,31.86,15.0,1436.73,normal
8,12,305.47,32.27,41.84,54.88,1.155,29.082,11.4566,342.3,dirty_panels
4,157,22.67,17.42,17.84,88.91,2.447,29.075,0.123,19.78,dirty_panels
15,282,492.21,31.19,45.8,52.12,2.678,31.037,15.0,807.56,normal
0,186,8.25,15.12,15.29,92.69,3.442,5.431,0.6045,0.0,inverter_failure
23,72,0.0,17.66,16.85,95.35,0.784,27.879,0.1369,2.27,normal
1,67,12.73,20.07,20.22,91.66,2.576,28.903,1.283,29.81,normal
8,243,471.9,24.64,39.34,62.5,2.713,28.997,11.7466,353.07,partial_shading
22,170,12.53,12.63,11.98,100.0,1.12,28.989,0.866,15.49,dirty_panels
3,210,0.0,17.01,17.62,99.55,0.343,28.024,0.0,18.42,partial_shading
1,137,1.97,11.83,12.59,95.27,0.733,29.173,0.0762,0.0,normal
17,124,357.02,20.77,31.69,68.64,1.64,27.71,15.0,610.3,normal
1,244,21.21,18.57,16.73,94.76,5.226,27.689,0.2968,4.79,normal
21,3,0.64,22.99,22.8,98.37,1.196,28.007,0.0,0.0,normal
10,159,911.3,22.17,49.45,34.86,6.083,30.452,15.0,603.35,partial_shading
20,136,0.0,17.49,17.3,99.62,4.975,27.305,0.057,1.91,partial_shading
5,285,7.17,26.11,27.19,87.68,3.696,27.917,0.2649,8.46,partial_shading
3,266,19.82,17.3,16.35,93.53,2.494,29.635,1.0117,26.57,normal
23,156,4.01,10.45,9.88,93.58,5.1,29.7,0.4758,15.68,partial_shading
18,96,180.08,20.62,26.88,77.87,4.948,17.443,7.0479,118.87,panel_failure
21,87,0.0,16.55,16.03,93.84,5.003,28.213,0.6599,16.65,normal
7,78,289.3,22.64,31.48,67.88,3.916,30.678,7.6792,250.32,partial_shading
9,100,625.6,23.61,44.88,44.33,2.952,30.45,15.0,1039.01,normal
13,278,699.88,30.96,53.36,37.95,2.052,30.623,15.0,1124.85,normal
10,17,485.27,31.39,47.41,46.89,2.332,30.345,15.0,809.71,normal
5,10,28.12,26.74,27.68,89.02,1.323,27.878,1.2788,32.04,dirty_panels
9,198,714.7,20.75,43.3,51.14,1.27,30.449,15.0,1210.03,normal
14,82,672.99,28.25,50.4,42.89,1.913,30.629,15.0,470.72,partial_shading
